target,prediction,uncertainty_std,lower_95,upper_95,absolute_error,inside_95_interval
-0.00022919632,-0.00042224664,3.5799218e-05,-0.0004924131,-0.00035208015,0.00019305032,False
-0.0003088926,-0.0002679365,4.555966e-05,-0.00035723342,-0.00017863957,4.0956103e-05,True
-0.0003056008,-0.00033142313,4.4803244e-05,-0.00041923748,-0.00024360877,2.5822315e-05,True
-0.00028654767,-0.0003299643,3.6772635e-05,-0.00040203866,-0.00025788994,4.341663e-05,True
-0.00034517702,-0.0002941969,3.2628155e-05,-0.0003581481,-0.00023024573,5.0980103e-05,True
-0.00039831953,-0.00034685736,2.9460596e-05,-0.0004046001,-0.0002891146,5.146218e-05,True
-0.00032045026,-0.00039908092,3.1012572e-05,-0.00045986555,-0.0003382963,7.863066e-05,False
-0.00025587835,-0.0003189169,4.0956893e-05,-0.0003991924,-0.00023864138,6.303855e-05,True
-0.0002688472,-0.00024315514,3.700131e-05,-0.00031567772,-0.00017063257,2.5692047e-05,True
-0.00017209766,-0.00023735601,3.6303478e-05,-0.00030851085,-0.0001662012,6.5258355e-05,True
-7.0296104e-05,-0.00016112164,4.8166596e-05,-0.00025552817,-6.671511e-05,9.082554e-05,True
2.3075512e-05,-4.2395215e-05,4.6415636e-05,-0.00013336987,4.8579437e-05,6.5470726e-05,True
7.678466e-05,5.5216373e-05,4.209053e-05,-2.7281068e-05,0.00013771381,2.1568285e-05,True
5.370924e-05,0.00010636686,4.5926507e-05,1.6350903e-05,0.00019638281,5.2657622e-05,True
4.15228e-05,8.292128e-05,4.0362735e-05,3.8103171e-06,0.00016203224,4.139848e-05,True
0.00011702018,4.249785e-05,3.55462e-05,-2.7172704e-05,0.0001121684,7.452233e-05,False
0.00010001814,9.596993e-05,4.7832214e-05,2.2187887e-06,0.00018972108,4.0482046e-06,True
0.0001874096,9.109214e-05,4.0024224e-05,1.2644654e-05,0.00016953962,9.631747e-05,False
7.116171e-05,0.00017185695,4.4412503e-05,8.4808446e-05,0.00025890546,0.000100695244,False
